"96";"GK0093";"oredo enko4";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"16";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"97";"GK0094";"oredo onsen4";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"17";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"98";"GK0095";"oredo kaihatu4";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"22";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"99";"GK0096";"oredo bukatu4";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"11";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"100";"GK0097";"oredo mensetu";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"101";"GK0098";"resyutu4";"4";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"102";"GK0099";"h427";"2";"0000-00-00";"1";"1";"25650";"75";"15";"0";"0";"NULL";"3";"17";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"103";"GK0100";"757";"5";"0000-00-00";"1";"1";"41040";"240";"48";"0";"0";"This movie has already been editted. So please fix some OUT or Mosaic Size is not enough.You don't need to hide";"3";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"104";"GK0101";"sept kanon2";"3";"0000-00-00";"1";"5";"47880";"140";"26";"0";"0";"NULL";"3";"21";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"105";"GK0102";"sept rena";"3";"0000-00-00";"1";"5";"51300";"150";"28";"0";"0";"NULL";"3";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"106";"GK0103";"porcom h428";"2";"0000-00-00";"1";"3";"22230";"65";"12";"0";"0";"-2 point than normal mosaic size";"3";"19";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"107";"GK0104";"sept miyabi2";"3";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"68";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"108";"GK0105";"sept ami";"3";"0000-00-00";"1";"5";"47880";"140";"26";"0";"0";"NULL";"3";"71";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
